SalePrice,CentralAir,OverallQual,GrLivArea,GarageArea,TotalBsmtSF,1stFlrSF,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageYrBlt,MasVnrArea,FullBath 0,FullBath 1,FullBath 2,FullBath 3,FullBath 4,ExterQual Ex,ExterQual Fa,ExterQual Gd,ExterQual TA,KitchenQual Ex,KitchenQual Fa,KitchenQual Gd,KitchenQual TA,BsmtQual Ex,BsmtQual Fa,BsmtQual Gd,BsmtQual TA,GarageCars 0.0,GarageCars 1.0,GarageCars 2.0,GarageCars 3.0,GarageCars 4.0,GarageCars 5.0,GarageFinish Fin,GarageFinish RFn,GarageFinish Unf,Fireplaces 0,Fireplaces 1,Fireplaces 2,Fireplaces 3,Fireplaces 4,HeatingQC Ex,HeatingQC Fa,HeatingQC Gd,HeatingQC Po,HeatingQC TA,Foundation BrkTil,Foundation CBlock,Foundation PConc,Foundation Slab,Foundation Stone,Foundation Wood
197900.0,1,0.6461833962946006,0.8582425739585974,0.3581881199402361,-0.5873096704353045,-0.044817578943839996,0.3495455390055087,0.15476400268786517,-0.39560419033923755,-0.08500032684184981,0.7323739738011537,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
402000.0,1,1.3555513292708847,1.8721479894158384,1.1059089238952466,1.3100373503735845,1.3418944305213947,0.986849366836289,0.7490930649028806,0.9925690113025655,0.6389523968857513,2.384151417676309,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110000.0,1,-0.06318453668168356,-0.21495555585286832,0.4789380634360763,0.7721530872973803,0.5924581607001097,-0.9250621166560519,-0.10938224718547504,-0.7785485218266315,-0.4067570929430059,0.637186799069365,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
137500.0,1,-1.4819204026342518,-0.6319809801442482,0.5346688065880025,0.19568640872625856,0.05459743644061616,-0.28775828882527155,0.022690877751195066,-0.5870763560829345,-0.16543951836713883,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
423000.0,1,1.3555513292708847,1.1784232314714103,3.0704176200006477,2.3267974763572954,2.389575746496048,0.986849366836289,1.1122941584787234,1.0404370527384896,1.081367950274841,-0.5722502445815958,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
230500.0,1,1.3555513292708847,0.8602189977704049,0.14455360452451874,0.8039268412343713,0.7505025441318093,0.3495455390055087,0.9472027523078859,0.7532288041229442,0.8802699714616183,-0.3482804216832697,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
129000.0,1,-0.06318453668168356,1.7377511702129294,0.5718226353559533,-0.0698513920328802,0.7785426766761431,0.3495455390055087,-0.20843709088797763,-0.25200006603146485,-0.5274158802309394,0.06046450510617538,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
193500.0,1,-0.06318453668168356,0.3522780781358806,0.4742938348400824,0.8084659489396557,1.324050709811364,0.3495455390055087,0.7490930649028806,0.6574927212510958,0.6389523968857513,0.8723551131126075,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
168000.0,1,-0.7725524696579678,-0.12601648432153137,0.4789380634360763,0.30916410135836914,0.7071677938360207,-0.28775828882527155,-0.5056016219954854,0.1309442654559291,0.8400503756989739,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
137500.0,1,-1.4819204026342518,-0.6339574039560557,-1.0257920016659328,-0.7983781787310301,0.05204833348204036,-0.9250621166560519,-1.6282231839571812,-1.6401732676732679,-2.2568584980246533,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
173500.0,1,-0.06318453668168356,-0.04893595566103937,0.31174583398029754,-0.7121351323306261,-1.0746551742084627,0.3495455390055087,1.1122941584787234,0.9925690113025655,1.081367950274841,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
103600.0,0,-0.06318453668168356,-0.26041330352444053,-0.8028690290582277,-0.861925686605012,-1.1791683955100705,-0.28775828882527155,-1.5291683402546787,-1.6401732676732679,-1.935101731923497,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
165000.0,1,-0.06318453668168356,-0.578617537225446,0.3396112055562606,0.35455517841121337,0.12342321632216273,-0.28775828882527155,0.1877822839220327,-0.34773614890331334,-0.044780731079205306,-0.5722502445815958,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
257500.0,1,-0.06318453668168356,0.6685058880250786,-0.2641385119229405,0.9650651647719682,1.7319071831834918,0.3495455390055087,-0.47258334076131786,0.9447009698666412,-0.8491726463320954,0.021269786098968315,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
140000.0,1,-0.06318453668168356,-0.7209200516755851,-0.41275382699474383,0.19114730102097413,-0.060112196695294794,-0.9250621166560519,-0.20843709088797763,-0.9221526461344042,-0.5274158802309394,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
148500.0,1,-0.06318453668168356,-0.11811078907430143,-0.15267702561908797,-0.44659733157148734,-0.7764101280550942,0.3495455390055087,0.22080056515620022,-0.29986810746738907,-0.004561135316560798,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87000.0,0,-1.4819204026342518,0.5400383402575919,1.4217164684228287,0.09809559306264345,-0.16462541799690256,0.986849366836289,-2.3546253711088667,-1.6401732676732679,-2.3372976895499424,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
109500.0,1,-0.7725524696579678,-1.4008098429373608,-1.081522744817859,-0.6440485167513598,-0.9370036144453696,-0.9250621166560519,-1.5621866214888462,1.0404370527384896,-2.176419306499364,-0.5722502445815958,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
372500.0,1,1.3555513292708847,1.0776256170692284,1.6771490412024908,2.2564413069253866,2.2595714956086823,0.3495455390055087,1.211349002181226,1.1361731356103382,1.2020267375627744,2.025799701038987,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
128500.0,1,-0.7725524696579678,-1.0134307758230932,0.46036114905210085,-0.14474666917007317,-0.43737943456451306,-0.9250621166560519,-0.34051021582464774,-1.1136248118781011,-0.6078550717562284,-0.25309324695148117,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
143000.0,1,-0.06318453668168356,-1.14189832359058,-0.9700612585140065,-0.29226766959181694,-0.60307112687194,-0.9250621166560519,0.2868371276245353,-0.20413202459554058,0.07587805620872821,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159434.0,1,-0.7725524696579678,0.038026692058490075,-0.8911093723821109,-0.5873096704353045,-0.7942538487651248,-0.28775828882527155,-1.298040371615506,0.7532288041229442,-0.4067570929430059,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
173000.0,1,-0.06318453668168356,-0.41457436084542454,-0.19447508298303268,0.5429281481805169,0.33499876188395405,-0.28775828882527155,0.8151296273712157,0.6096246798151715,0.7193915884110403,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
285000.0,1,2.064919262247169,0.3305374162059982,1.064110866531302,1.303228688815658,1.2960105772670303,0.3495455390055087,1.0132393147762209,0.8489648869947928,0.9607091629869075,0.6315875534969069,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
221000.0,1,0.6461833962946006,0.6685058880250786,0.06095748979662935,0.32505097832686464,0.09028487786067735,0.3495455390055087,0.8811661898395508,0.6574927212510958,0.7998307799363293,-0.4042728774078513,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
207500.0,1,0.6461833962946006,1.164588264788758,0.48358229203207015,0.31370320906365357,0.07753936306779835,-0.28775828882527155,0.4189102525612054,-0.012659858851843614,0.23675643925930626,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
227875.0,1,0.6461833962946006,0.5143448307040945,0.488226520628064,-0.4034758083712853,-0.7279771718421542,0.3495455390055087,1.1783307209470586,1.088305094174414,1.16180714180013,-0.5722502445815958,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
148800.0,1,0.6461833962946006,-0.7881184612770397,0.03309211822066622,-1.1365417027747196,-1.5513374274621372,-1.562365944486832,1.0792758772445559,0.9447009698666412,1.0411483545121965,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
392000.0,1,1.3555513292708847,-0.16159211293406617,0.4371400060721316,0.83343104131872,0.6612839405816563,0.3495455390055087,1.1783307209470586,1.088305094174414,1.16180714180013,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
194700.0,1,-0.06318453668168356,-0.2742482702070929,-0.05979245369921088,0.704066471718114,0.5159850719428357,-0.28775828882527155,1.1122941584787234,1.0404370527384896,1.081367950274841,0.8611566219676912,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
141000.0,1,-0.06318453668168356,-1.2901301094761415,-0.2455615975389651,-0.4624842085399828,-0.7942538487651248,-2.1996697723176126,1.0792758772445559,0.9447009698666412,1.0411483545121965,0.2508388545697526,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
755000.0,1,2.774287195223453,5.564107669872225,1.6678605840105032,3.159723740276987,3.27411447312185,2.2614570224978494,0.7490930649028806,0.513888596943323,0.6389523968857513,5.978867075194443,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
335000.0,1,0.6461833962946006,2.01247408005417,0.7204379504277567,0.3590942861164978,0.1998963050794367,1.6241531946670693,0.584001658732043,0.27454838976370183,0.4378544180725288,1.0683287081486428,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
108480.0,1,-0.7725524696579678,-0.8454347518194568,-0.6821190855623874,0.0481654083045148,-0.22070568308557012,-1.562365944486832,-1.6612414651913487,-0.7785485218266315,-0.4067570929430059,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
141500.0,1,-0.7725524696579678,0.07557874448283233,0.4789380634360763,-0.2831894541812481,-0.23600030083702492,-0.9250621166560519,-1.165967246678836,-1.6401732676732679,0.6791719926483959,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
176000.0,1,-0.06318453668168356,-0.7189436278637776,0.3628323485362299,0.13667800855756104,-0.057563093736718994,-0.9250621166560519,0.517965096263708,0.1309442654559291,0.3574152265472398,-0.16910456336460886,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
89000.0,1,-0.7725524696579678,-1.7486604338154785,-1.2440707456776439,-0.9890207023529759,-1.3856457351547102,-1.562365944486832,-1.6612414651913487,-1.6401732676732679,-2.297078093787298,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
123500.0,1,-0.7725524696579678,-0.6972029659338953,-0.7657152002902768,-0.1629030999912109,-0.029522961192385205,-0.28775828882527155,-0.6376747469321554,-1.5444371848014193,-1.050270625145318,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
138500.0,1,-0.7725524696579678,-1.1992146141329971,-0.6356767996024489,-0.3580847313184411,-0.6769951126706382,-0.9250621166560519,-0.20843709088797763,1.1840411770462624,-0.20565911412978333,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
196000.0,1,0.6461833962946006,-0.2169319796646758,0.26530354802035894,0.7698835334447381,0.5899090577415339,-0.9250621166560519,1.0792758772445559,0.9447009698666412,1.0411483545121965,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
312500.0,1,1.3555513292708847,0.5914253593645865,1.3566972680789149,1.6981310591754026,1.6324921677990356,0.3495455390055087,1.0132393147762209,0.8489648869947928,0.9607091629869075,2.9552744660670403,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
140000.0,1,0.6461833962946006,-0.6655801849449755,0.25601509082837126,0.25469480889495605,0.011262686144827578,-0.28775828882527155,-0.07636396595130751,-0.7306804803907072,-0.3665374971803614,0.36842301159137375,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
361919.0,1,1.3555513292708847,2.125130237327197,0.8969186370755232,0.4135635785799109,0.26617298200240747,2.2614570224978494,1.145312439712891,1.0404370527384896,1.1215875460374853,2.036998192183903,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
140000.0,1,-0.7725524696579678,0.6151424451062764,0.9247840086514864,-1.570026488629382,-0.3252189043871779,0.986849366836289,-2.3546253711088667,0.5617566383792473,0.8400503756989739,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
213000.0,1,0.6461833962946006,-0.033124565166579474,0.618264921315892,0.9559869493613994,0.8269756328890833,0.3495455390055087,1.0792758772445559,0.9925690113025655,1.0411483545121965,0.03806752281634277,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55000.0,0,-1.4819204026342518,-0.8078826993951146,-2.196137607856384,-2.387065875580578,-2.0076268570472053,0.3495455390055087,-1.364076934083841,-1.6401732676732679,0.0,-0.5722502445815958,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
302000.0,1,0.6461833962946006,0.6388595308479662,1.2359473245830745,1.3418111043105754,1.6936706388048548,-0.9250621166560519,-0.01032740348297246,0.8489648869947928,-0.2860983056550724,1.3930849513512156,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
254000.0,1,1.3555513292708847,-0.3493523750557775,0.3581881199402361,0.61782342531771,0.4191191595169554,-0.28775828882527155,1.145312439712891,1.0404370527384896,1.1215875460374853,0.413216976171039,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
179540.0,1,0.6461833962946006,-0.08846443189718912,-0.33844616945884215,-0.7348306708570482,-1.1001462037942207,0.986849366836289,1.1783307209470586,1.088305094174414,1.16180714180013,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109900.0,1,-0.7725524696579678,-1.1794503760149222,-0.30129234069089134,-0.3989367006660009,-0.6515040830848802,-0.28775828882527155,-0.1754188096538101,-0.87428460469848,-0.4871962844682949,-0.3426811761108116,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52000.0,1,-2.191288335610536,-1.5253245430812326,-2.196137607856384,-1.7742863353671812,-1.0975971008356449,-0.9250621166560519,-1.1989855279130035,0.896832928430717,0.0,-0.5722502445815958,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
102776.0,1,-1.4819204026342518,-0.6379102515796706,-0.41275382699474383,-0.4375191161609185,-0.766213716220791,0.3495455390055087,-2.3546253711088667,-1.6401732676732679,-0.5676354759935839,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
189000.0,1,1.3555513292708847,-0.5390890609892962,-0.00406171054728462,0.3999462554640576,0.1744052754936787,-0.9250621166560519,0.5509833774978755,0.2266803483277776,0.3976348223098843,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129000.0,0,-1.4819204026342518,-1.068770642553703,0.4789380634360763,-0.20829417704405512,-0.5087543174046354,-0.28775828882527155,-0.04334568471713999,-0.682812438954783,-0.3263179014177169,0.3236290470117085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
130500.0,1,-0.06318453668168356,-0.04300668422561691,0.009870975240696944,-0.7416393324149748,-1.107793512669948,-0.28775828882527155,0.15476400268786517,0.9925690113025655,-0.08500032684184981,1.0459317258588101,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
165000.0,1,-0.06318453668168356,-0.29796535594878276,0.023803661028678508,0.027739423630734898,0.4853958364399262,0.3495455390055087,0.08872744021953012,-0.49134027321108603,-0.16543951836713883,0.4020184850261227,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159500.0,1,0.6461833962946006,2.0816489134674323,1.0733993237232897,-0.7575262093834703,1.0614931050780567,0.986849366836289,-2.684808183450542,0.6574927212510958,0.7193915884110403,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
157000.0,1,-0.7725524696579678,-0.6379102515796706,-0.15732125421508183,0.2819294551266626,0.04695012756488876,-0.9250621166560519,0.05570915898536259,0.7532288041229442,-0.20565911412978333,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
341000.0,1,0.6461833962946006,1.8128552750616138,2.369139102005575,0.5883192252333611,0.4216682624755312,1.6241531946670693,0.7160747836687131,0.4660205555073988,0.5987328011231068,3.0728586230886616,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
128500.0,1,-0.7725524696579678,-1.0470299806238206,-0.8028690290582277,-0.1833290846649908,-0.4807141848603016,-0.9250621166560519,-0.07636396595130751,-0.7306804803907072,-0.3665374971803614,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
275000.0,1,1.3555513292708847,0.4767927782797523,0.42320732028415003,1.5664969357221543,1.4846441962016395,-0.9250621166560519,0.4519285337953729,0.03520818258408063,0.2769760350219508,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
143000.0,1,-0.06318453668168356,-1.2901301094761415,-0.2455615975389651,-0.4624842085399828,-0.7942538487651248,-2.1996697723176126,1.0792758772445559,0.9447009698666412,1.0411483545121965,0.3740222571638319,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
124500.0,1,-1.4819204026342518,-1.2585073284872217,-0.04585976791122932,-0.4261713468977074,-0.7534682014279122,-0.9250621166560519,-0.04334568471713999,-0.682812438954783,0.6389523968857513,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
135000.0,1,-1.4819204026342518,-0.060794498531884296,0.34889966274824835,-0.25141570024425713,-0.41443750793733086,0.3495455390055087,-0.5716381844638204,-0.5870763560829345,-0.808953050569451,-0.5722502445815958,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
320000.0,1,2.064919262247169,0.38983013056022287,1.3706299538668965,1.466636566205897,1.3724836660243043,0.986849366836289,1.1783307209470586,1.1361731356103382,1.16180714180013,1.331493250054176,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
120500.0,1,-1.4819204026342518,-1.2585073284872217,0.8690532654995601,-0.4261713468977074,-0.7534682014279122,-0.9250621166560519,-0.04334568471713999,-0.682812438954783,0.4378544180725288,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
222000.0,1,-0.06318453668168356,0.35425450194768804,0.31174583398029754,-0.38985848525543204,1.3265998127699399,-0.9250621166560519,0.5509833774978755,1.088305094174414,0.3976348223098843,0.8835536042575238,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
194500.0,1,0.6461833962946006,-0.5311833657420663,0.7390148648117322,0.40902447087462646,0.1846016873279819,-0.28775828882527155,1.1783307209470586,1.088305094174414,1.16180714180013,-0.11311210764002734,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110000.0,1,-0.7725524696579678,0.5439911878812068,1.927937385386159,1.207907427004685,1.5713136967932164,1.6241531946670693,-0.4395650595271503,-1.257228936185874,-0.4067570929430059,-0.04032191519807136,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103000.0,1,-1.4819204026342518,-0.578617537225446,0.30710160538430364,-0.6168138705196532,-0.7942538487651248,-0.9250621166560519,-1.5291683402546787,-1.6401732676732679,-0.6480746675188729,-0.5722502445815958,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
236500.0,1,1.3555513292708847,0.22776337799200888,0.6275533785078796,1.2328725193837493,1.1634572234210887,-0.9250621166560519,0.7821113461370481,0.5617566383792473,0.6791719926483959,-0.5722502445815958,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
187500.0,1,0.6461833962946006,-0.7011558135575102,-0.1619654828110757,-0.41709313148713856,-0.034621167109536805,-0.28775828882527155,1.0462575960103884,0.896832928430717,1.000928758749552,1.9026162984449078,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
222500.0,1,0.6461833962946006,1.0479792598921163,0.3163900625762914,0.22972971651589172,-0.01677744639950621,0.986849366836289,0.8811661898395508,0.70536076268702,0.7998307799363293,0.5587973610549509,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
